,Make,Model,price,Doors,Riding Capacity,Overall Length (mm),Overall Width (mm),Overall Height (mm),Wheelbase (mm),Weight (kg),Maximum Power (kW),Displacement (cc),Bore (mm),Stroke (mm),Fuel Tank Equipment (L),year of launch,displacement-based class
705,Daihatsu,Daihatsu Boon,2047500,5,5,3630,1665,1550,2440,980,98,936,720,575,38,2006,mini
706,Daihatsu,Daihatsu Boon,1445000,5,5,3640,1665,1535,2440,970,51,996,710,839,38,2012,mini
707,Daihatsu,Daihatsu Boon,1302000,5,5,3595,1665,1535,2440,940,52,996,710,839,38,2004,mini
708,Daihatsu,Daihatsu Boon,1378080,5,5,3650,1665,1525,2490,960,51,996,710,839,38,2018,mini
709,Daihatsu,Daihatsu BE GO,1935000,5,5,4005,1695,1705,2580,1190,80,1495,720,918,50,2008,Subcompact
710,Daihatsu,Daihatsu BE GO,1830000,5,5,4005,1695,1690,2580,1160,80,1495,720,918,50,2008,Subcompact
711,Daihatsu,Daihatsu Boon,1071000,5,5,3595,1665,1535,2440,900,52,996,710,839,40,2005,mini
712,Daihatsu,Daihatsu Boon,1100000,5,5,3640,1665,1535,2440,910,51,996,710,839,40,2010,mini
713,Daihatsu,Daihatsu Boon,1249500,5,5,3600,1665,1550,2440,930,68,1297,720,797,40,2008,Subcompact
714,Daihatsu,Daihatsu Boon,1215000,5,5,3650,1665,1525,2490,910,51,996,710,839,36,2016,mini
715,Daihatsu,Daihatsu Boon,1695600,5,5,3680,1665,1525,2490,910,51,996,710,839,36,2018,mini
716,Daihatsu,Daihatsu Boon,1239000,5,5,3595,1665,1535,2440,940,52,996,710,839,38,2004,mini
717,Daihatsu,Daihatsu BE GO,1930000,5,5,4005,1695,1690,2580,1160,80,1495,720,918,50,2008,Subcompact
718,Daihatsu,Daihatsu Boon,1207500,5,5,3600,1665,1535,2440,930,52,996,710,839,38,2006,mini
719,Daihatsu,Daihatsu Boon,1837500,5,5,3630,1665,1535,2440,980,98,936,720,575,38,2006,mini
720,Daihatsu,Daihatsu Boon Luminas,1880000,5,7,4195,1695,1620,2750,1190,80,1495,720,918,42,2008,Subcompact
721,Daihatsu,Daihatsu BE GO,2019000,5,5,4005,1695,1705,2580,1200,80,1495,720,918,50,2008,Subcompact
722,Daihatsu,Daihatsu Boon,1691280,5,5,3660,1665,1525,2490,960,51,996,710,839,38,2016,mini
723,Daihatsu,Daihatsu Boon,1435000,5,5,3640,1665,1535,2440,970,51,996,710,839,38,2010,mini
724,Daihatsu,Daihatsu BE GO,1951000,5,5,4005,1695,1705,2580,1200,80,1495,720,918,50,2010,Subcompact
725,Daihatsu,Daihatsu Boon,1197000,5,5,3595,1665,1535,2440,930,52,996,710,839,38,2005,mini
726,Daihatsu,Daihatsu Boon,1092000,5,5,3595,1665,1535,2440,900,52,996,710,839,40,2004,mini
727,Daihatsu,Daihatsu BE GO,1711500,5,5,3995,1695,1690,2580,1150,80,1495,720,918,50,2006,Subcompact
728,Daihatsu,Daihatsu Boon Luminas,1735000,5,7,4180,1695,1620,2750,1190,80,1495,720,918,42,2008,Subcompact
729,Daihatsu,Daihatsu Boon,1669680,5,5,3650,1665,1525,2490,960,51,996,710,839,38,2018,mini
730,Daihatsu,Daihatsu BE GO,1738286,5,5,4005,1695,1690,2580,1160,80,1495,720,918,50,2014,Subcompact
731,Daihatsu,Daihatsu Boon,1380000,5,5,3640,1665,1535,2440,940,70,1329,725,805,40,2010,Subcompact
732,Daihatsu,Daihatsu Boon,1474200,5,5,3650,1665,1525,2490,910,51,996,710,839,36,2018,mini
733,Daihatsu,Daihatsu BE GO,1763000,5,5,4005,1695,1705,2580,1190,80,1495,720,918,50,2010,Subcompact
734,Daihatsu,Daihatsu Boon,1176000,5,5,3595,1665,1535,2440,930,66,1297,720,797,40,2004,Subcompact
735,Daihatsu,Daihatsu Boon,945000,5,5,3595,1665,1535,2440,900,52,996,710,839,40,2004,mini
736,Daihatsu,Daihatsu BE GO,1670000,5,5,4005,1695,1690,2580,1160,80,1495,720,918,50,2012,Subcompact
737,Daihatsu,Daihatsu Boon,1315000,5,5,3640,1665,1535,2440,970,51,996,710,839,38,2012,mini
738,Daihatsu,Daihatsu Boon,1249500,5,5,3600,1665,1550,2440,930,68,1297,720,797,40,2006,Subcompact
739,Daihatsu,Daihatsu Boon,1718280,5,5,3680,1665,1525,2490,960,51,996,710,839,38,2018,mini
740,Daihatsu,Daihatsu Boon,1310000,5,5,3640,1665,1535,2440,910,51,996,710,839,40,2012,mini
741,Daihatsu,Daihatsu Boon,1029000,5,5,3595,1665,1535,2440,900,52,996,710,839,40,2005,mini
742,Daihatsu,Daihatsu Boon,1263600,5,5,3650,1665,1535,2440,910,51,996,710,839,40,2014,mini
743,Daihatsu,Daihatsu Boon,1197000,5,5,3595,1665,1535,2440,930,52,996,710,839,38,2004,mini
744,Daihatsu,Daihatsu BE GO,1701000,5,5,3995,1695,1705,2580,1180,80,1495,720,918,50,2006,Subcompact
745,Daihatsu,Daihatsu BE GO,1762000,5,5,4005,1695,1690,2580,1160,80,1495,720,918,50,2010,Subcompact
746,Daihatsu,Daihatsu Boon,1177200,5,5,3650,1665,1525,2490,910,51,996,710,839,36,2018,mini
747,Daihatsu,Daihatsu Boon,1642680,5,5,3650,1665,1525,2490,960,51,996,710,839,38,2016,mini
748,Daihatsu,Daihatsu BE GO,1964000,5,5,4005,1695,1705,2580,1200,80,1495,720,918,50,2013,Subcompact
749,Daihatsu,Daihatsu Boon,1029000,5,5,3600,1665,1535,2440,900,52,996,710,839,40,2008,mini
750,Daihatsu,Daihatsu BE GO,2260800,5,5,4005,1695,1690,2580,1200,80,1495,720,918,50,2014,Subcompact
751,Daihatsu,Daihatsu Boon,1351080,5,5,3650,1665,1525,2490,960,51,996,710,839,38,2016,mini
752,Daihatsu,Daihatsu Boon,1323000,5,5,3600,1665,1550,2440,930,52,996,710,839,38,2006,mini
753,Daihatsu,Daihatsu BE GO,2119000,5,5,4005,1695,1690,2580,1200,80,1495,720,918,50,2008,Subcompact
754,Daihatsu,Daihatsu Boon,1281000,5,5,3595,1665,1550,2440,930,52,996,710,839,38,2006,mini
755,Daihatsu,Daihatsu Boon,1250000,5,5,3640,1665,1535,2440,910,51,996,710,839,40,2010,mini
756,Daihatsu,Daihatsu Boon,1285000,5,5,3640,1665,1535,2440,970,51,996,710,839,38,2010,mini
757,Daihatsu,Daihatsu Boon,1323000,5,5,3600,1665,1550,2440,930,52,996,710,839,38,2008,mini
758,Daihatsu,Daihatsu Boon Luminas,2073000,5,7,4195,1695,1620,2750,1240,80,1495,720,918,42,2008,Subcompact
759,Daihatsu,Daihatsu BE GO,1904000,5,5,4005,1695,1690,2580,1160,80,1495,720,918,50,2012,Subcompact
760,Daihatsu,Daihatsu BE GO,1658000,5,5,4005,1695,1690,2580,1160,80,1495,720,918,50,2010,Subcompact
761,Daihatsu,Daihatsu Boon,1176000,5,5,3595,1665,1535,2440,930,66,1297,720,797,40,2005,Subcompact
762,Honda,Honda Civic,939000,4,5,4310,1690,1360,2500,900,60,1343,750,760,45,1990,Subcompact
763,Honda,Honda Civic,1374000,3,5,3995,1680,1335,2500,940,96,1590,750,900,45,1990,Subcompact
764,Honda,Honda Civic,1469000,3,5,3995,1680,1335,2500,990,118,1595,810,774,45,1990,Subcompact
765,Honda,Honda Civic,1881000,3,4,4070,1695,1350,2570,1090,114,1595,810,774,45,1991,Subcompact
766,Honda,Honda Civic,1356000,3,5,4070,1695,1350,2570,970,74,1493,750,845,45,1994,Subcompact
767,Honda,Honda Civic,1425000,3,5,3995,1680,1335,2500,960,96,1590,750,900,45,1989,Subcompact
768,Honda,Honda Civic,1166000,3,5,4070,1695,1350,2570,950,74,1493,750,845,45,1992,Subcompact
769,Honda,Honda Civic,1433000,4,5,4310,1695,1380,2500,1050,77,1590,750,900,45,1990,Subcompact
770,Honda,Honda Civic,1236000,4,5,4310,1695,1360,2500,940,74,1493,750,845,45,1989,Subcompact
771,Honda,Honda Civic,1259000,4,5,4310,1695,1360,2500,950,74,1493,750,845,45,1989,Subcompact
772,Honda,Honda Civic,1286000,3,4,4070,1695,1350,2570,990,96,1493,750,845,45,1992,Subcompact
773,Honda,Honda Civic,1823000,4,5,4310,1695,1380,2500,1110,88,1590,750,900,45,1989,Subcompact
774,Honda,Honda Civic,1556000,4,5,4310,1695,1360,2500,1020,96,1590,750,900,45,1990,Subcompact
775,Honda,Honda Civic,1316000,4,5,4310,1695,1360,2500,960,74,1493,750,845,45,1989,Subcompact
776,Honda,Honda Civic,1131000,3,5,3995,1680,1335,2500,890,77,1493,750,845,45,1990,Subcompact
777,Honda,Honda Civic,1122000,4,5,4230,1690,1360,2500,940,67,1493,750,845,45,1989,Subcompact
778,Honda,Honda Civic,1270000,3,5,3995,1680,1335,2500,930,96,1590,750,900,45,1989,Subcompact
779,Honda,Honda Civic,1730000,4,5,4310,1695,1380,2500,1090,88,1590,750,900,45,1989,Subcompact
780,Honda,Honda Civic,1007000,3,5,3995,1680,1335,2500,870,67,1493,750,845,45,1990,Subcompact
781,Honda,Honda Civic,1121000,3,5,3995,1680,1335,2500,890,77,1493,750,845,45,1989,Subcompact
782,Honda,Honda Civic,1610000,3,5,3995,1680,1335,2500,1020,118,1595,810,774,45,1989,Subcompact
783,Honda,Honda Civic,1795000,3,5,3995,1680,1335,2500,1050,118,1595,810,774,45,1990,Subcompact
784,Honda,Honda Civic,1404000,4,5,4310,1695,1360,2500,1010,88,1590,750,900,45,1989,Subcompact
785,Honda,Honda Civic,1278000,3,4,4070,1695,1350,2570,930,69,1493,750,845,45,1991,Subcompact
786,Honda,Honda Civic,1042000,4,5,4230,1690,1360,2500,920,67,1493,750,845,45,1989,Subcompact
787,Honda,Honda Civic,1129000,3,5,4070,1695,1350,2570,940,63,1343,750,760,45,1993,Subcompact
788,Honda,Honda Civic,1002000,4,5,4310,1695,1360,2500,900,67,1493,750,845,45,1989,Subcompact
789,Honda,Honda Civic,1324000,4,5,4310,1695,1360,2500,990,88,1590,750,900,45,1990,Subcompact
790,Honda,Honda Civic,1466000,4,5,4310,1695,1360,2500,1000,96,1590,750,900,45,1989,Subcompact
791,Honda,Honda Civic,1446000,4,5,4310,1695,1380,2500,1070,77,1590,750,900,45,1989,Subcompact
792,Honda,Honda Civic,1505000,3,5,3995,1680,1335,2500,980,96,1590,750,900,45,1989,Subcompact
793,Honda,Honda Civic,1268000,3,5,3995,1680,1335,2500,940,74,1493,750,845,45,1991,Subcompact
794,Honda,Honda Civic,1076000,3,5,4070,1695,1350,2570,920,67,1493,750,845,45,1992,Subcompact
795,Honda,Honda Civic,1201000,3,5,3995,1680,1335,2500,910,74,1493,750,845,45,1989,Subcompact
796,Honda,Honda Civic,849000,4,5,4310,1690,1360,2500,880,60,1343,750,760,45,1989,Subcompact
797,Honda,Honda Civic,1006000,3,5,4070,1695,1350,2570,940,63,1343,750,760,45,1992,Subcompact
798,Honda,Honda Civic,1364000,3,4,4070,1695,1350,2570,1010,96,1493,750,845,45,1991,Subcompact
799,Honda,Honda Civic,1368000,4,5,4310,1695,1360,2500,980,74,1493,750,845,45,1991,Subcompact
800,Honda,Honda Civic,1254000,4,5,4310,1695,1360,2500,940,74,1493,750,845,45,1990,Subcompact
801,Honda,Honda Civic,1571000,4,5,4310,1695,1380,2500,1070,88,1590,750,900,45,1990,Subcompact
802,Honda,Honda Civic,1354000,3,5,3995,1680,1335,2500,940,96,1590,750,900,45,1989,Subcompact
803,Honda,Honda Civic,1192000,3,5,3995,1680,1335,2500,910,77,1493,750,845,45,1989,Subcompact
804,Honda,Honda Civic,1539000,3,5,3995,1680,1335,2500,1010,118,1595,810,774,45,1989,Subcompact
805,Honda,Honda Civic,1434000,3,5,3995,1680,1335,2500,960,96,1590,750,900,45,1989,Subcompact
806,Honda,Honda Civic,1128000,3,5,3995,1680,1335,2500,900,60,1343,750,760,45,1990,Subcompact
807,Honda,Honda Civic,1068000,3,5,3995,1680,1335,2500,900,60,1343,750,760,45,1991,Subcompact
808,Honda,Honda Civic,981000,3,5,3995,1680,1335,2500,870,60,1343,750,760,45,1990,Subcompact
809,Honda,Honda Civic,1276000,3,5,4070,1695,1350,2570,950,74,1493,750,845,45,1994,Subcompact
810,Honda,Honda Civic,1204000,3,5,3995,1680,1335,2500,900,77,1493,750,845,45,1990,Subcompact
811,Honda,Honda Civic,1189000,4,5,4310,1695,1360,2500,950,74,1493,750,845,45,1989,Subcompact
812,Honda,Honda Civic,1246000,3,5,4070,1695,1350,2570,970,74,1493,750,845,45,1993,Subcompact
813,Honda,Honda Civic,1476000,4,5,4310,1695,1360,2500,1000,96,1590,750,900,45,1990,Subcompact
814,Honda,Honda Civic,1186000,3,5,3995,1680,1335,2500,900,77,1493,750,845,45,1990,Subcompact
815,Honda,Honda Civic,1534000,3,4,4070,1695,1350,2570,980,69,1493,750,845,45,1993,Subcompact
816,Honda,Honda Civic,1099000,3,5,4070,1695,1350,2570,940,63,1343,750,760,45,1993,Subcompact
817,Honda,Honda Civic,1870000,4,5,4310,1695,1380,2500,1100,96,1590,750,900,45,1989,Subcompact
818,Honda,Honda Civic,768000,3,5,3995,1670,1335,2500,830,60,1343,750,760,45,1989,Subcompact
819,Honda,Honda Civic,1559000,3,5,3995,1680,1335,2500,1010,118,1595,810,774,45,1990,Subcompact
820,Honda,Honda Civic,1547000,3,4,4070,1695,1350,2570,1030,96,1493,750,845,45,1993,Subcompact
821,Honda,Honda Civic,1156000,3,5,4070,1695,1350,2570,940,67,1493,750,845,45,1992,Subcompact
822,Honda,Honda Civic,1548000,3,4,4070,1695,1350,2570,1040,125,1595,810,774,45,1993,Subcompact
823,Honda,Honda Civic,856000,3,5,3995,1680,1335,2500,840,60,1343,750,760,45,1989,Subcompact
824,Honda,Honda Civic,1211000,3,5,3995,1680,1335,2500,910,74,1493,750,845,45,1990,Subcompact
825,Honda,Honda Civic,1730000,4,5,4310,1695,1380,2500,1090,88,1590,750,900,45,1990,Subcompact
826,Honda,Honda Civic,1440000,3,5,3995,1680,1335,2500,940,77,1493,750,845,45,1990,Subcompact
827,Honda,Honda Civic,1246000,3,5,4070,1695,1350,2570,970,74,1493,750,845,45,1992,Subcompact
828,Honda,Honda Civic,1502000,3,5,3995,1680,1335,2500,960,74,1493,750,845,45,1990,Subcompact
829,Honda,Honda Civic,1899000,3,4,4070,1695,1350,2570,1090,114,1595,810,774,45,1993,Subcompact
830,Honda,Honda Civic,1288000,4,5,4310,1695,1360,2500,960,74,1493,750,845,45,1991,Subcompact
831,Honda,Honda Civic,1354000,4,5,4310,1695,1360,2500,950,74,1493,750,845,45,1990,Subcompact
832,Honda,Honda Civic,1188000,3,5,3995,1680,1335,2500,910,77,1493,750,845,45,1991,Subcompact
833,Honda,Honda Civic,1334000,4,5,4310,1695,1360,2500,960,74,1493,750,845,45,1990,Subcompact
834,Honda,Honda Civic,1238000,3,4,4070,1695,1350,2570,930,69,1493,750,845,45,1992,Subcompact
835,Honda,Honda Civic,1176000,3,5,3995,1680,1335,2500,900,77,1493,750,845,45,1989,Subcompact
836,Honda,Honda Civic,936000,3,5,3995,1680,1335,2500,860,60,1343,750,760,45,1989,Subcompact
837,Honda,Honda Civic,1072000,4,5,4310,1695,1360,2500,900,67,1493,750,845,45,1990,Subcompact
838,Honda,Honda Civic,1973000,4,5,4310,1695,1380,2500,1120,96,1590,750,900,45,1990,Subcompact
839,Honda,Honda Civic,1789000,3,5,3965,1680,1335,2500,940,96,1590,750,900,45,1989,Subcompact
840,Honda,Honda Civic,1610000,3,5,3995,1680,1335,2500,980,96,1590,750,900,45,1990,Subcompact
841,Honda,Honda Civic,1880000,4,5,4310,1695,1380,2500,1100,96,1590,750,900,45,1990,Subcompact
842,Honda,Honda Civic,1209000,3,5,4070,1695,1350,2570,960,63,1343,750,760,45,1993,Subcompact
843,Honda,Honda Civic,1434000,4,5,4310,1695,1360,2500,970,74,1493,750,845,45,1990,Subcompact
844,Honda,Honda Civic,929000,4,5,4310,1690,1360,2500,900,60,1343,750,760,45,1989,Subcompact
845,Honda,Honda Civic,1256000,3,5,3995,1680,1335,2500,920,74,1493,750,845,45,1989,Subcompact
846,Honda,Honda Civic,1324000,4,5,4310,1695,1360,2500,990,88,1590,750,900,45,1989,Subcompact
847,Honda,Honda Civic,1158000,3,5,4070,1695,1350,2570,950,74,1493,750,845,45,1991,Subcompact
848,Honda,Honda Civic,1166000,3,5,4070,1695,1350,2570,950,74,1493,750,845,45,1993,Subcompact
849,Honda,Honda Civic,1454000,3,5,3995,1680,1335,2500,960,96,1590,750,900,45,1990,Subcompact
850,Honda,Honda Civic,926000,3,5,4070,1695,1350,2570,920,63,1343,750,760,45,1993,Subcompact
851,Honda,Honda Civic,1530000,3,4,4070,1695,1350,2570,1040,125,1595,810,774,45,1991,Subcompact
852,Honda,Honda Civic,859000,4,5,4310,1690,1360,2500,880,60,1343,750,760,45,1990,Subcompact
853,Honda,Honda Civic,1546000,4,5,4310,1695,1360,2500,1020,96,1590,750,900,45,1989,Subcompact
854,Honda,Honda Civic,1963000,4,5,4310,1695,1380,2500,1120,96,1590,750,900,45,1989,Subcompact
855,Honda,Honda Civic,1459000,3,5,3995,1680,1335,2500,990,118,1595,810,774,45,1989,Subcompact
856,Honda,Honda Civic,1109000,4,5,4310,1695,1360,2500,930,74,1493,750,845,45,1989,Subcompact
857,Honda,Honda Civic,1664000,4,5,4310,1695,1380,2500,1090,88,1590,750,900,45,1990,Subcompact
858,Honda,Honda Civic,1404000,4,5,4310,1695,1360,2500,1010,88,1590,750,900,45,1990,Subcompact
859,Honda,Honda Civic,1006000,3,5,4070,1695,1350,2570,940,63,1343,750,760,45,1993,Subcompact
860,Honda,Honda Civic,1422000,3,5,3995,1680,1335,2500,940,77,1493,750,845,45,1990,Subcompact
861,Honda,Honda Civic,1638000,3,4,4070,1695,1350,2570,1050,125,1595,810,774,45,1993,Subcompact
862,Honda,Honda Civic,926000,3,5,4070,1695,1350,2570,920,63,1343,750,760,45,1992,Subcompact
863,Honda,Honda Civic,1238000,3,5,4070,1695,1350,2570,970,74,1493,750,845,45,1991,Subcompact
864,Honda,Honda Civic,1278000,3,4,4070,1695,1350,2570,990,96,1493,750,845,45,1991,Subcompact
865,Honda,Honda Civic,1423000,4,5,4310,1695,1380,2500,1050,77,1590,750,900,45,1989,Subcompact
866,Honda,Honda Civic,1526000,4,5,4310,1695,1380,2500,1070,77,1590,750,900,45,1990,Subcompact
867,Honda,Honda Civic,1150000,4,5,4310,1695,1360,2500,940,67,1493,750,845,45,1991,Subcompact
868,Honda,Honda Civic,1048000,3,5,3995,1680,1335,2500,880,60,1343,750,760,45,1990,Subcompact
869,Honda,Honda Civic,1571000,4,5,4310,1695,1380,2500,1070,88,1590,750,900,45,1989,Subcompact
870,Honda,Honda Civic,1327000,3,5,3995,1680,1335,2500,940,74,1493,750,845,45,1989,Subcompact
871,Honda,Honda Civic,1062000,4,5,4310,1695,1360,2500,900,67,1493,750,845,45,1989,Subcompact
872,Honda,Honda Civic,1152000,4,5,4310,1695,1360,2500,920,67,1493,750,845,45,1990,Subcompact
873,Honda,Honda Civic,1284000,3,5,3995,1680,1335,2500,920,74,1493,750,845,45,1990,Subcompact
874,Honda,Honda Civic,1620000,3,4,4070,1695,1350,2570,1050,125,1595,810,774,45,1991,Subcompact
875,Honda,Honda Civic,1077000,3,5,3995,1680,1335,2500,890,67,1493,750,845,45,1989,Subcompact
876,Honda,Honda Civic,988000,3,5,3995,1680,1335,2500,880,60,1343,750,760,45,1991,Subcompact
877,Honda,Honda Civic,1385000,3,5,3995,1680,1335,2500,960,96,1590,750,900,45,1989,Subcompact
878,Honda,Honda Civic,1179000,3,5,4070,1695,1350,2570,960,63,1343,750,760,45,1993,Subcompact
879,Honda,Honda Civic,998000,3,5,4070,1695,1350,2570,940,63,1343,750,760,45,1991,Subcompact
880,Honda,Honda Civic,1520000,3,5,3995,1680,1335,2500,960,74,1493,750,845,45,1990,Subcompact
881,Honda,Honda Civic,1447000,3,5,3995,1680,1335,2500,950,74,1493,750,845,45,1990,Subcompact
882,Honda,Honda Civic,1698000,3,5,3965,1680,1335,2500,920,96,1590,750,900,45,1989,Subcompact
883,Honda,Honda Civic,1367000,3,5,3995,1680,1335,2500,930,77,1493,750,845,45,1990,Subcompact
884,Honda,Honda Civic,1538000,3,4,4070,1695,1350,2570,1040,125,1595,810,774,45,1992,Subcompact
885,Honda,Honda Civic,1247000,3,5,3995,1680,1335,2500,920,77,1493,750,845,45,1989,Subcompact
886,Honda,Honda Civic,1082000,4,5,4310,1695,1360,2500,920,67,1493,750,845,45,1989,Subcompact
887,Honda,Honda Civic,778000,3,5,3995,1670,1335,2500,830,60,1343,750,760,45,1990,Subcompact
888,Honda,Honda Civic,1664000,4,5,4310,1695,1380,2500,1090,88,1590,750,900,45,1989,Subcompact
889,Honda,Honda Civic,1179000,4,5,4310,1695,1360,2500,930,74,1493,750,845,45,1989,Subcompact
890,Honda,Honda Civic,1272000,3,5,3995,1680,1335,2500,930,74,1493,750,845,45,1989,Subcompact
891,Honda,Honda Civic,1087000,3,5,3995,1680,1335,2500,890,67,1493,750,845,45,1990,Subcompact
892,Honda,Honda Civic,997000,3,5,3995,1680,1335,2500,870,67,1493,750,845,45,1989,Subcompact
893,Honda,Honda Civic,1516000,4,5,4310,1695,1380,2500,1070,77,1590,750,900,45,1989,Subcompact
894,Honda,Honda Civic,1238000,3,4,4070,1695,1350,2570,930,69,1493,750,845,45,1993,Subcompact
895,Honda,Honda Civic,901000,3,5,3995,1680,1335,2500,850,60,1343,750,760,45,1990,Subcompact
896,Honda,Honda Civic,1823000,4,5,4310,1695,1380,2500,1110,88,1590,750,900,45,1990,Subcompact
897,Honda,Honda Civic,1286000,3,4,4070,1695,1350,2570,990,96,1493,750,845,45,1993,Subcompact
898,Honda,Honda Civic,1266000,3,5,3995,1680,1335,2500,920,74,1493,750,845,45,1990,Subcompact
899,Honda,Honda Civic,1142000,4,5,4310,1695,1360,2500,920,67,1493,750,845,45,1989,Subcompact
900,Honda,Honda Civic,1353000,4,5,4310,1695,1380,2500,1050,77,1590,750,900,45,1989,Subcompact
901,Honda,Honda Civic,918000,3,5,4070,1695,1350,2570,920,63,1343,750,760,45,1991,Subcompact
902,Honda,Honda Civic,1628000,3,4,4070,1695,1350,2570,1050,125,1595,810,774,45,1992,Subcompact
903,Honda,Honda Civic,1070000,4,5,4310,1695,1360,2500,920,67,1493,750,845,45,1991,Subcompact
904,Honda,Honda Civic,1690000,3,5,3995,1680,1335,2500,1000,96,1590,750,900,45,1990,Subcompact
905,Honda,Honda Capa,1548000,5,5,3790,1640,1650,2360,1110,72,1493,750,845,40,2000,Subcompact
906,Honda,Honda Capa,1388000,5,5,3775,1640,1650,2360,1080,72,1493,750,845,40,2000,Subcompact
907,Honda,Honda Capa,1598000,5,5,3790,1640,1670,2360,1180,72,1493,750,845,40,2000,Subcompact
908,Honda,Honda Capa,1518000,5,5,3775,1640,1650,2360,1090,72,1493,750,845,40,1999,Subcompact
909,Honda,Honda Capa,1298000,5,5,3790,1640,1650,2360,1080,72,1493,750,845,40,2000,Subcompact
910,Honda,Honda Capa,1398000,5,5,3775,1640,1650,2360,1110,72,1493,750,845,40,1998,Subcompact
911,Honda,Honda Capa,1728000,5,5,3775,1640,1670,2360,1190,72,1493,750,845,40,1999,Subcompact
912,Honda,Honda Capa,1558000,5,5,3775,1640,1650,2360,1110,72,1493,750,845,40,1998,Subcompact
913,Honda,Honda Capa,1728000,5,5,3790,1640,1670,2360,1190,72,1493,750,845,40,2000,Subcompact
914,Honda,Honda Capa,1418000,5,5,3775,1640,1650,2360,1110,72,1493,750,845,40,2000,Subcompact
915,Honda,Honda Capa,1298000,5,5,3775,1640,1650,2360,1080,72,1493,750,845,40,1999,Subcompact
916,Honda,Honda Capa,1548000,5,5,3775,1640,1650,2360,1110,72,1493,750,845,40,1999,Subcompact
917,Honda,Honda Capa,1578000,5,5,3775,1640,1670,2360,1180,72,1493,750,845,40,1999,Subcompact
918,Honda,Honda Capa,1368000,5,5,3775,1640,1650,2360,1110,72,1493,750,845,40,1998,Subcompact
919,Honda,Honda Capa,1368000,5,5,3775,1640,1650,2360,1080,72,1493,750,845,40,1999,Subcompact
920,Honda,Honda Capa,1418000,5,5,3775,1640,1650,2360,1110,72,1493,750,845,40,1998,Subcompact
921,Honda,Honda Capa,1418000,5,5,3790,1640,1650,2360,1110,72,1493,750,845,40,2000,Subcompact
922,Honda,Honda Capa,1398000,5,5,3775,1640,1650,2360,1110,72,1493,750,845,40,1999,Subcompact
923,Honda,Honda Capa,1518000,5,5,3790,1640,1650,2360,1090,72,1493,750,845,40,2000,Subcompact
924,Honda,Honda Capa,1388000,5,5,3790,1640,1650,2360,1080,72,1493,750,845,40,2000,Subcompact
925,Honda,Honda Capa,1598000,5,5,3775,1640,1670,2360,1180,72,1493,750,845,40,2000,Subcompact
926,Honda,Honda Integra,1708000,3,5,4390,1695,1325,2550,1110,110,1595,810,774,50,1989,Subcompact
927,Honda,Honda Integra SJ,1598000,4,5,4450,1695,1390,2620,1070,96,1493,750,845,45,1996,Subcompact
928,Honda,Honda Integra SJ,1542000,4,5,4450,1695,1390,2620,1040,96,1493,750,845,45,1997,Subcompact
929,Honda,Honda Integra SJ,1628000,4,5,4450,1695,1390,2620,1070,96,1493,750,845,45,1997,Subcompact
930,Honda,Honda Integra SJ,1568000,4,5,4450,1695,1390,2620,1060,77,1493,750,845,45,1999,Subcompact
931,Honda,Honda Integra SJ,1424000,4,5,4450,1695,1390,2620,1110,77,1493,750,845,45,1997,Subcompact
932,Honda,Honda Integra SJ,1432000,4,5,4450,1695,1390,2620,1000,77,1493,750,845,45,1997,Subcompact
933,Honda,Honda Integra SJ,1518000,4,5,4450,1695,1390,2620,1040,77,1493,750,845,45,1997,Subcompact
934,Honda,Honda Integra SJ,1548000,4,5,4450,1695,1390,2620,1040,77,1493,750,845,45,1998,Subcompact
935,Honda,Honda Integra SJ,1582000,4,5,4450,1695,1390,2620,1050,96,1493,750,845,45,1999,Subcompact
936,Honda,Honda Integra SJ,1448000,4,5,4450,1695,1390,2620,1110,77,1493,750,845,45,1998,Subcompact
937,Honda,Honda Integra SJ,1241000,4,5,4450,1695,1390,2620,980,77,1493,750,845,45,1996,Subcompact
938,Honda,Honda Integra SJ,1382000,4,5,4450,1695,1390,2620,990,77,1493,750,845,45,1996,Subcompact
939,Honda,Honda Integra SJ,1338000,4,5,4450,1695,1390,2620,990,77,1493,750,845,45,1997,Subcompact
